sample_id,graph_id,target_node,target_role,target_index,context_index,context_id,core_type,core_id,dvfs_level,frequency_ghz,voltage_v,local_target_node_index,y_exec_us_raw,y_exec_us,Q50_pred_us,Q90_pred_us,Q95_pred_us,Q99_pred_us,criticality,deadline_us,period_us,split,Qhat_base_us,q_conf_us,C_e_us,raw_covered,calibrated_covered,inflation_us,sliding_q_conf_us,sliding_C_e_us,sliding_covered
test_ood_test_ood_000301_15,test_ood_000301,479,middle,2,1,test_ood_000301_t2_c1,little,little_0,1,0.9,0.86,478,369545.28,369545.28125,393974.0625,427424.0,436886.625,457187.25,HI,16161237,23285278,test_ood,436886.625,15665.78125,452552.40625,True,True,15665.78125,30798.3125,467684.9375,True
test_ood_test_ood_000301_16,test_ood_000301,479,middle,2,2,test_ood_000301_t2_c2,big,big_1,2,1.8,1.06,478,138025.11,138025.109375,155519.59375,172413.640625,177311.71875,188952.40625,HI,16161237,23285278,test_ood,177311.71875,15665.78125,192977.5,True,True,15665.78125,30798.3125,208110.03125,True
test_ood_test_ood_000301_17,test_ood_000301,479,middle,2,3,test_ood_000301_t2_c3,little,little_1,2,1.2,0.93,478,239599.92,239599.921875,262556.78125,285814.5,292558.21875,307764.21875,HI,16161237,23285278,test_ood,292558.21875,15665.78125,308224.0,True,True,15665.78125,30798.3125,323356.53125,True
test_ood_test_ood_000301_18,test_ood_000301,479,middle,2,4,test_ood_000301_t2_c4,big,big_1,3,2.2,1.15,478,151609.17,151609.171875,161458.078125,178770.625,183826.78125,195756.625,HI,16161237,23285278,test_ood,183826.78125,15665.78125,199492.5625,True,True,15665.78125,30798.3125,214625.09375,True
test_ood_test_ood_000301_09,test_ood_000301,601,sink_like,1,2,test_ood_000301_t1_c2,little,little_1,1,0.9,0.86,600,609270.0,609270.0,644464.75,699176.375,715681.625,744593.6875,HI,16161237,23285278,test_ood,715681.625,15665.78125,731347.40625,True,True,15665.78125,30798.3125,746479.9375,True
test_ood_test_ood_000301_10,test_ood_000301,601,sink_like,1,3,test_ood_000301_t1_c3,big,big_1,2,1.8,1.06,600,366043.16,366043.15625,388214.125,421308.3125,430667.25,450832.0625,HI,16161237,23285278,test_ood,430667.25,15665.78125,446333.03125,True,True,15665.78125,30798.3125,461465.5625,True
test_ood_test_ood_000301_19,test_ood_000301,479,middle,2,5,test_ood_000301_t2_c5,little,little_1,3,1.5,1.0,478,221827.19,221827.1875,240874.390625,262720.21875,269115.78125,283595.9375,HI,16161237,23285278,test_ood,269115.78125,15665.78125,284781.5625,True,True,15665.78125,30798.3125,299914.09375,True
test_ood_test_ood_000301_29,test_ood_000301,360,communication_heavy,4,1,test_ood_000301_t4_c1,little,little_1,2,1.2,0.93,359,415549.2,415549.1875,434754.5625,471830.9375,482396.71875,504393.375,HI,16161237,23285278,test_ood,482396.71875,15665.78125,498062.5,True,True,15665.78125,30798.3125,513195.03125,True
test_ood_test_ood_000301_21,test_ood_000301,78,high_degree,3,0,test_ood_000301_t3_c0,little,little_0,1,0.9,0.86,77,473168.84,473168.84375,430636.3125,466973.5625,477269.90625,498831.84375,HI,16161237,23285278,test_ood,477269.90625,15665.78125,492935.6875,True,True,15665.78125,30798.3125,508068.21875,True
test_ood_test_ood_000301_41,test_ood_000301,499,random,5,6,test_ood_000301_t5_c6,little,little_1,1,0.9,0.86,498,291504.28,291504.28125,294418.4375,319856.0625,327120.1875,343423.5625,HI,16161237,23285278,test_ood,327120.1875,15665.78125,342785.96875,True,True,15665.78125,30798.3125,357918.5,True
test_ood_test_ood_000301_28,test_ood_000301,360,communication_heavy,4,0,test_ood_000301_t4_c0,big,big_0,2,1.8,1.06,359,388617.9,388617.90625,353789.5,383902.1875,392408.5,411100.625,HI,16161237,23285278,test_ood,392408.5,15665.78125,408074.28125,True,True,15665.78125,30798.3125,423206.8125,True
test_ood_test_ood_000301_27,test_ood_000301,78,high_degree,3,6,test_ood_000301_t3_c6,little,little_1,0,0.6,0.8,77,702871.2,702871.1875,671660.625,726015.1875,742499.75,770279.5,HI,16161237,23285278,test_ood,742499.75,15665.78125,758165.53125,True,True,15665.78125,30798.3125,773298.0625,True
test_ood_test_ood_000301_23,test_ood_000301,78,high_degree,3,2,test_ood_000301_t3_c2,little,little_0,2,1.2,0.93,77,500698.25,500698.25,491855.5,534023.75,546263.1875,570484.8125,HI,16161237,23285278,test_ood,546263.1875,15665.78125,561928.96875,True,True,15665.78125,30798.3125,577061.5,True
test_ood_test_ood_000301_25,test_ood_000301,78,high_degree,3,4,test_ood_000301_t3_c4,little,little_0,3,1.5,1.0,77,472385.06,472385.0625,427082.5625,463689.125,474132.8125,495983.375,HI,16161237,23285278,test_ood,474132.8125,15665.78125,489798.59375,True,True,15665.78125,30798.3125,504931.125,True
test_ood_test_ood_000301_30,test_ood_000301,360,communication_heavy,4,2,test_ood_000301_t4_c2,big,big_1,3,2.2,1.15,359,350347.12,350347.125,325421.3125,353295.9375,361217.125,378808.0,HI,16161237,23285278,test_ood,361217.125,15665.78125,376882.90625,True,True,15665.78125,30798.3125,392015.4375,True
test_ood_test_ood_000301_26,test_ood_000301,78,high_degree,3,5,test_ood_000301_t3_c5,big,big_0,0,1.0,0.9,77,424084.06,424084.0625,431111.625,467781.34375,478212.84375,499996.84375,HI,16161237,23285278,test_ood,478212.84375,15665.78125,493878.625,True,True,15665.78125,30798.3125,509011.15625,True
test_ood_test_ood_000301_31,test_ood_000301,360,communication_heavy,4,3,test_ood_000301_t4_c3,little,little_0,3,1.5,1.0,359,433185.8,433185.8125,431200.59375,468067.34375,478577.21875,500505.28125,HI,16161237,23285278,test_ood,478577.21875,15665.78125,494243.0,True,True,15665.78125,30798.3125,509375.53125,True
test_ood_test_ood_000301_36,test_ood_000301,499,random,5,1,test_ood_000301_t5_c1,big,big_0,3,2.2,1.15,498,80220.27,80220.2734375,87609.40625,101937.640625,105859.234375,115744.71875,HI,16161237,23285278,test_ood,105859.234375,15665.78125,121525.015625,True,True,15665.78125,30798.3125,136657.546875,True
test_ood_test_ood_000301_24,test_ood_000301,78,high_degree,3,3,test_ood_000301_t3_c3,big,big_0,3,2.2,1.15,77,235642.42,235642.421875,230320.5,251718.1875,258075.21875,272465.125,HI,16161237,23285278,test_ood,258075.21875,15665.78125,273741.0,True,True,15665.78125,30798.3125,288873.53125,True
test_ood_test_ood_000301_34,test_ood_000301,360,communication_heavy,4,6,test_ood_000301_t4_c6,big,big_1,1,1.4,0.98,359,402789.47,402789.46875,392617.0625,425994.34375,435422.0,455697.25,HI,16161237,23285278,test_ood,435422.0,15665.78125,451087.78125,True,True,15665.78125,30798.3125,466220.3125,True
test_ood_test_ood_000301_35,test_ood_000301,499,random,5,0,test_ood_000301_t5_c0,little,little_0,2,1.2,0.93,498,221699.86,221699.859375,234408.21875,255836.5625,262118.671875,276372.625,HI,16161237,23285278,test_ood,262118.671875,15665.78125,277784.453125,True,True,15665.78125,30798.3125,292916.984375,True
test_ood_test_ood_000301_37,test_ood_000301,499,random,5,2,test_ood_000301_t5_c2,little,little_1,3,1.5,1.0,498,178106.42,178106.421875,174819.59375,192776.625,198065.90625,210406.46875,HI,16161237,23285278,test_ood,198065.90625,15665.78125,213731.6875,True,True,15665.78125,30798.3125,228864.21875,True
test_ood_test_ood_000301_38,test_ood_000301,499,random,5,3,test_ood_000301_t5_c3,big,big_1,0,1.0,0.9,498,166823.27,166823.265625,172310.21875,190284.21875,195626.1875,208074.671875,HI,16161237,23285278,test_ood,195626.1875,15665.78125,211291.96875,True,True,15665.78125,30798.3125,226424.5,True
test_ood_test_ood_000301_39,test_ood_000301,499,random,5,4,test_ood_000301_t5_c4,little,little_1,0,0.6,0.8,498,374943.4,374943.40625,361785.59375,391338.3125,399400.53125,417392.9375,HI,16161237,23285278,test_ood,399400.53125,15665.78125,415066.3125,True,True,15665.78125,30798.3125,430198.84375,True
test_ood_test_ood_000301_40,test_ood_000301,499,random,5,5,test_ood_000301_t5_c5,big,big_0,1,1.4,0.98,498,115020.98,115020.9765625,120746.09375,136065.984375,140338.015625,150920.9375,HI,16161237,23285278,test_ood,140338.015625,15665.78125,156003.796875,True,True,15665.78125,30798.3125,171136.328125,True
test_ood_test_ood_000301_22,test_ood_000301,78,high_degree,3,1,test_ood_000301_t3_c1,big,big_1,2,1.8,1.06,77,275513.84,275513.84375,279702.34375,304212.4375,311300.75,327210.3125,HI,16161237,23285278,test_ood,311300.75,15665.78125,326966.53125,True,True,15665.78125,30798.3125,342099.0625,True
test_ood_test_ood_000301_33,test_ood_000301,360,communication_heavy,4,5,test_ood_000301_t4_c5,little,little_0,0,0.6,0.8,359,882067.3,882067.3125,915753.4375,999669.125,1021747.9375,1071421.75,HI,16161237,23285278,test_ood,1021747.9375,15665.78125,1037413.71875,True,True,15665.78125,30798.3125,1052546.25,True
test_ood_test_ood_000301_32,test_ood_000301,360,communication_heavy,4,4,test_ood_000301_t4_c4,big,big_1,0,1.0,0.9,359,525534.5,525534.5,517193.875,560996.875,573765.8125,598392.875,HI,16161237,23285278,test_ood,573765.8125,15665.78125,589431.59375,True,True,15665.78125,30798.3125,604564.125,True
test_ood_test_ood_000340_06,test_ood_000340,1,source_like,0,6,test_ood_000340_t0_c6,little,little_1,3,1.5,1.0,0,103514.27,103514.2734375,98558.859375,113417.390625,117500.671875,127757.3125,HI,9314630,13087410,test_ood,117500.671875,15665.78125,133166.453125,True,True,15665.78125,30798.3125,148298.984375,True
test_ood_test_ood_000340_05,test_ood_000340,1,source_like,0,5,test_ood_000340_t0_c5,big,big_0,3,2.2,1.15,0,45290.96,45290.9609375,48606.296875,61490.296875,65241.921875,74157.1875,HI,9314630,13087410,test_ood,65241.921875,15665.78125,80907.703125,True,True,15665.78125,30798.3125,96040.234375,True
test_ood_test_ood_000340_04,test_ood_000340,1,source_like,0,4,test_ood_000340_t0_c4,little,little_0,2,1.2,0.93,0,139349.86,139349.859375,133439.515625,149429.0625,154005.171875,165113.34375,HI,9314630,13087410,test_ood,154005.171875,15665.78125,169670.953125,True,True,15665.78125,30798.3125,184803.484375,True
test_ood_test_ood_000340_00,test_ood_000340,1,source_like,0,0,test_ood_000340_t0_c0,little,little_1,0,0.6,0.8,0,282272.16,282272.15625,272857.03125,297790.3125,304980.78125,321463.875,HI,9314630,13087410,test_ood,304980.78125,15665.78125,320646.5625,True,True,15665.78125,30798.3125,335779.09375,True
test_ood_test_ood_000340_02,test_ood_000340,1,source_like,0,2,test_ood_000340_t0_c2,little,little_1,1,0.9,0.86,0,189943.62,189943.625,173455.203125,192053.75,197689.625,210724.21875,HI,9314630,13087410,test_ood,197689.625,15665.78125,213355.40625,True,True,15665.78125,30798.3125,228487.9375,True
test_ood_test_ood_000340_01,test_ood_000340,1,source_like,0,1,test_ood_000340_t0_c1,big,big_0,1,1.4,0.98,0,78562.1,78562.1015625,82112.9375,96514.203125,100454.5,110311.859375,HI,9314630,13087410,test_ood,100454.5,15665.78125,116120.28125,True,True,15665.78125,30798.3125,131252.8125,True
test_ood_test_ood_000340_07,test_ood_000340,672,sink_like,1,0,test_ood_000340_t1_c0,big,big_1,1,1.4,0.98,671,299367.72,299367.71875,310287.28125,336930.65625,344520.625,361455.71875,HI,9314630,13087410,test_ood,344520.625,15665.78125,360186.40625,True,True,15665.78125,30798.3125,375318.9375,True
test_ood_test_ood_000340_03,test_ood_000340,1,source_like,0,3,test_ood_000340_t0_c3,big,big_1,2,1.8,1.06,0,60197.59,60197.58984375,58539.125,71868.375,75675.390625,84892.921875,HI,9314630,13087410,test_ood,75675.390625,15665.78125,91341.171875,True,True,15665.78125,30798.3125,106473.703125,True
test_ood_test_ood_000340_08,test_ood_000340,672,sink_like,1,1,test_ood_000340_t1_c1,little,little_1,1,0.9,0.86,671,746528.6,746528.625,728356.625,792541.5,811950.0625,846061.125,HI,9314630,13087410,test_ood,811950.0625,15665.78125,827615.84375,True,True,15665.78125,30798.3125,842748.375,True
test_ood_test_ood_000340_14,test_ood_000340,312,middle,2,0,test_ood_000340_t2_c0,little,little_0,1,0.9,0.86,311,234604.36,234604.359375,238084.34375,259893.484375,266284.875,280801.46875,HI,9314630,13087410,test_ood,266284.875,15665.78125,281950.65625,True,True,15665.78125,30798.3125,297083.1875,True
test_ood_test_ood_000340_10,test_ood_000340,672,sink_like,1,3,test_ood_000340_t1_c3,little,little_1,2,1.2,0.93,671,518799.0,518799.0,545870.0,592671.0625,606498.0,632535.6875,HI,9314630,13087410,test_ood,606498.0,15665.78125,622163.78125,True,True,15665.78125,30798.3125,637296.3125,True
test_ood_test_ood_000340_17,test_ood_000340,312,middle,2,3,test_ood_000340_t2_c3,big,big_0,3,2.2,1.15,311,98909.266,98909.265625,94852.40625,109373.734375,113349.765625,123384.734375,HI,9314630,13087410,test_ood,113349.765625,15665.78125,129015.546875,True,True,15665.78125,30798.3125,144148.078125,True
test_ood_test_ood_000340_16,test_ood_000340,312,middle,2,2,test_ood_000340_t2_c2,little,little_1,2,1.2,0.93,311,195294.3,195294.296875,194094.5,213122.84375,218753.8125,231733.765625,HI,9314630,13087410,test_ood,218753.8125,15665.78125,234419.59375,True,True,15665.78125,30798.3125,249552.125,True
test_ood_test_ood_000340_15,test_ood_000340,312,middle,2,1,test_ood_000340_t2_c1,big,big_0,2,1.8,1.06,311,124611.17,124611.171875,124195.578125,139677.515625,143999.53125,154672.0,HI,9314630,13087410,test_ood,143999.53125,15665.78125,159665.3125,True,True,15665.78125,30798.3125,174797.84375,True
test_ood_test_ood_000340_18,test_ood_000340,312,middle,2,4,test_ood_000340_t2_c4,little,little_0,3,1.5,1.0,311,174025.34,174025.34375,185869.25,204435.359375,209923.671875,222633.140625,HI,9314630,13087410,test_ood,209923.671875,15665.78125,225589.453125,True,True,15665.78125,30798.3125,240721.984375,True
test_ood_test_ood_000340_13,test_ood_000340,672,sink_like,1,6,test_ood_000340_t1_c6,big,big_0,0,1.0,0.9,671,600293.94,600293.9375,613016.125,665131.3125,680824.375,708699.9375,HI,9314630,13087410,test_ood,680824.375,15665.78125,696490.15625,True,True,15665.78125,30798.3125,711622.6875,True
test_ood_test_ood_000340_12,test_ood_000340,672,sink_like,1,5,test_ood_000340_t1_c5,little,little_0,3,1.5,1.0,671,411607.97,411607.96875,411820.625,446974.5625,456954.3125,478093.25,HI,9314630,13087410,test_ood,456954.3125,15665.78125,472620.09375,True,True,15665.78125,30798.3125,487752.625,True
test_ood_test_ood_000340_11,test_ood_000340,672,sink_like,1,4,test_ood_000340_t1_c4,big,big_1,3,2.2,1.15,671,294178.25,294178.25,303798.75,330000.03125,337497.3125,354247.84375,HI,9314630,13087410,test_ood,337497.3125,15665.78125,353163.09375,True,True,15665.78125,30798.3125,368295.625,True
test_ood_test_ood_000340_19,test_ood_000340,312,middle,2,5,test_ood_000340_t2_c5,big,big_1,0,1.0,0.9,311,236367.66,236367.65625,225864.140625,246852.53125,253038.96875,267112.21875,HI,9314630,13087410,test_ood,253038.96875,15665.78125,268704.75,True,True,15665.78125,30798.3125,283837.28125,True
test_ood_test_ood_000340_20,test_ood_000340,312,middle,2,6,test_ood_000340_t2_c6,little,little_0,0,0.6,0.8,311,350692.6,350692.59375,358467.0625,387806.21875,395810.96875,413691.03125,HI,9314630,13087410,test_ood,395810.96875,15665.78125,411476.75,True,True,15665.78125,30798.3125,426609.28125,True
test_ood_test_ood_000340_09,test_ood_000340,672,sink_like,1,2,test_ood_000340_t1_c2,big,big_0,2,1.8,1.06,671,316531.16,316531.15625,320353.71875,347774.75,355570.40625,372914.34375,HI,9314630,13087410,test_ood,355570.40625,15665.78125,371236.1875,True,True,15665.78125,30798.3125,386368.71875,True
test_ood_test_ood_000340_33,test_ood_000340,59,random,4,5,test_ood_000340_t4_c5,big,big_1,1,1.4,0.98,58,143953.25,143953.25,133833.71875,149795.71875,154321.515625,165347.765625,HI,9314630,13087410,test_ood,154321.515625,15665.78125,169987.296875,True,True,15665.78125,30798.3125,185119.828125,True
test_ood_test_ood_000340_32,test_ood_000340,59,random,4,4,test_ood_000340_t4_c4,little,little_0,0,0.6,0.8,58,346998.7,346998.6875,339408.90625,367369.5625,374958.0625,392212.34375,HI,9314630,13087410,test_ood,374958.0625,15665.78125,390623.84375,True,True,15665.78125,30798.3125,405756.375,True
test_ood_test_ood_000340_29,test_ood_000340,59,random,4,1,test_ood_000340_t4_c1,big,big_1,3,2.2,1.15,58,80509.984,80509.984375,74318.78125,88217.078125,92063.296875,101641.953125,HI,9314630,13087410,test_ood,92063.296875,15665.78125,107729.078125,True,True,15665.78125,30798.3125,122861.609375,True
test_ood_test_ood_000340_28,test_ood_000340,59,random,4,0,test_ood_000340_t4_c0,little,little_1,2,1.2,0.93,58,217152.58,217152.578125,198268.0,217595.484375,223334.71875,236516.28125,HI,9314630,13087410,test_ood,223334.71875,15665.78125,239000.5,True,True,15665.78125,30798.3125,254133.03125,True
test_ood_test_ood_000340_27,test_ood_000340,124,communication_heavy,3,6,test_ood_000340_t3_c6,big,big_0,1,1.4,0.98,123,420205.12,420205.125,426095.5625,462422.65625,472751.75,494407.40625,HI,9314630,13087410,test_ood,472751.75,15665.78125,488417.53125,True,True,15665.78125,30798.3125,503550.0625,True
test_ood_test_ood_000340_23,test_ood_000340,124,communication_heavy,3,2,test_ood_000340_t3_c2,big,big_0,3,2.2,1.15,123,271270.66,271270.65625,254169.171875,276999.84375,283691.15625,298770.09375,HI,9314630,13087410,test_ood,283691.15625,15665.78125,299356.9375,True,True,15665.78125,30798.3125,314489.46875,True
test_ood_test_ood_000340_25,test_ood_000340,124,communication_heavy,3,4,test_ood_000340_t3_c4,big,big_0,0,1.0,0.9,123,494145.78,494145.78125,452784.34375,491253.125,502249.84375,524795.9375,HI,9314630,13087410,test_ood,502249.84375,15665.78125,517915.625,True,True,15665.78125,30798.3125,533048.15625,True
test_ood_test_ood_000340_24,test_ood_000340,124,communication_heavy,3,3,test_ood_000340_t3_c3,little,little_0,3,1.5,1.0,123,493213.62,493213.625,447359.3125,485705.125,496694.75,519310.625,HI,9314630,13087410,test_ood,496694.75,15665.78125,512360.53125,True,True,15665.78125,30798.3125,527493.0625,True
test_ood_test_ood_000340_30,test_ood_000340,59,random,4,2,test_ood_000340_t4_c2,little,little_1,3,1.5,1.0,58,147891.33,147891.328125,140263.671875,156444.09375,161066.625,172240.28125,HI,9314630,13087410,test_ood,161066.625,15665.78125,176732.40625,True,True,15665.78125,30798.3125,191864.9375,True
test_ood_test_ood_000340_26,test_ood_000340,124,communication_heavy,3,5,test_ood_000340_t3_c5,little,little_0,0,0.6,0.8,123,943359.3,943359.3125,856557.9375,931764.0,953017.4375,994682.625,HI,9314630,13087410,test_ood,953017.4375,15665.78125,968683.21875,True,True,15665.78125,30798.3125,983815.75,True
test_ood_test_ood_000340_31,test_ood_000340,59,random,4,3,test_ood_000340_t4_c3,big,big_1,0,1.0,0.9,58,200461.06,200461.0625,183174.53125,201753.953125,207301.328125,220132.078125,HI,9314630,13087410,test_ood,207301.328125,15665.78125,222967.109375,True,True,15665.78125,30798.3125,238099.640625,True
test_ood_test_ood_000340_21,test_ood_000340,124,communication_heavy,3,0,test_ood_000340_t3_c0,big,big_1,2,1.8,1.06,123,247454.4,247454.40625,230674.984375,251947.9375,258210.15625,272422.15625,HI,9314630,13087410,test_ood,258210.15625,15665.78125,273875.9375,True,True,15665.78125,30798.3125,289008.46875,True
test_ood_test_ood_000340_22,test_ood_000340,124,communication_heavy,3,1,test_ood_000340_t3_c1,little,little_1,2,1.2,0.93,123,552562.6,552562.625,491451.0,533489.75,545676.5,569798.75,HI,9314630,13087410,test_ood,545676.5,15665.78125,561342.28125,False,True,15665.78125,30798.3125,576474.8125,True
test_ood_test_ood_000340_34,test_ood_000340,59,random,4,6,test_ood_000340_t4_c6,little,little_0,1,0.9,0.86,58,241882.89,241882.890625,235044.015625,256746.6875,263138.6875,277651.0,HI,9314630,13087410,test_ood,263138.6875,15665.78125,278804.46875,True,True,15665.78125,30798.3125,293937.0,True
test_ood_test_ood_000340_35,test_ood_000340,439,diverse_fill_1,5,0,test_ood_000340_t5_c0,big,big_0,3,2.2,1.15,438,134418.02,134418.015625,139091.953125,155203.96875,159772.78125,170856.34375,HI,9314630,13087410,test_ood,159772.78125,15665.78125,175438.5625,True,True,15665.78125,30798.3125,190571.09375,True
test_ood_test_ood_000340_36,test_ood_000340,439,diverse_fill_1,5,1,test_ood_000340_t5_c1,little,little_0,3,1.5,1.0,438,154978.2,154978.203125,167256.96875,184672.359375,189749.4375,201707.875,HI,9314630,13087410,test_ood,189749.4375,15665.78125,205415.21875,True,True,15665.78125,30798.3125,220547.75,True
test_ood_test_ood_000340_37,test_ood_000340,439,diverse_fill_1,5,2,test_ood_000340_t5_c2,big,big_1,0,1.0,0.9,438,215644.39,215644.390625,226734.40625,247725.890625,253897.65625,267943.375,HI,9314630,13087410,test_ood,253897.65625,15665.78125,269563.4375,True,True,15665.78125,30798.3125,284695.96875,True
test_ood_test_ood_000340_38,test_ood_000340,439,diverse_fill_1,5,3,test_ood_000340_t5_c3,little,little_1,0,0.6,0.8,438,405166.66,405166.65625,410496.3125,443925.0625,453214.34375,473055.875,HI,9314630,13087410,test_ood,453214.34375,15665.78125,468880.125,True,True,15665.78125,30798.3125,484012.65625,True
test_ood_test_ood_000340_39,test_ood_000340,439,diverse_fill_1,5,4,test_ood_000340_t5_c4,big,big_0,1,1.4,0.98,438,148698.25,148698.25,158000.875,175000.71875,179945.53125,191666.015625,HI,9314630,13087410,test_ood,179945.53125,15665.78125,195611.3125,True,True,15665.78125,30798.3125,210743.84375,True
test_ood_test_ood_000340_40,test_ood_000340,439,diverse_fill_1,5,5,test_ood_000340_t5_c5,little,little_1,1,0.9,0.86,438,331899.06,331899.0625,360176.71875,390813.96875,399469.75,418411.625,HI,9314630,13087410,test_ood,399469.75,15665.78125,415135.53125,True,True,15665.78125,30798.3125,430268.0625,True
test_ood_test_ood_000340_41,test_ood_000340,439,diverse_fill_1,5,6,test_ood_000340_t5_c6,big,big_0,2,1.8,1.06,438,168611.2,168611.203125,164712.03125,182156.75,187268.296875,199290.609375,HI,9314630,13087410,test_ood,187268.296875,15665.78125,202934.078125,True,True,15665.78125,30798.3125,218066.609375,True
test_ood_test_ood_000373_07,test_ood_000373,705,sink_like,1,0,test_ood_000373_t1_c0,big,big_1,1,1.4,0.98,704,367167.25,367167.25,307384.21875,333845.0,341396.21875,358256.8125,HI,765473,1127405,test_ood,341396.21875,15665.78125,357062.0,False,False,15665.78125,30798.3125,372194.53125,True
test_ood_test_ood_000373_06,test_ood_000373,278,source_like,0,6,test_ood_000373_t0_c6,little,little_0,3,1.5,1.0,277,91037.875,91037.875,92946.609375,107706.921875,111753.71875,121918.625,HI,765473,1127405,test_ood,111753.71875,15665.78125,127419.5,True,True,15665.78125,30798.3125,142552.03125,True
test_ood_test_ood_000373_04,test_ood_000373,278,source_like,0,4,test_ood_000373_t0_c4,little,little_1,2,1.2,0.93,277,107421.266,107421.265625,115119.53125,130532.765625,134858.234375,145570.0,HI,765473,1127405,test_ood,134858.234375,15665.78125,150524.015625,True,True,15665.78125,30798.3125,165656.546875,True
test_ood_test_ood_000373_14,test_ood_000373,506,middle,2,0,test_ood_000373_t2_c0,little,little_1,1,0.9,0.86,505,655485.9,655485.875,515198.8125,558612.9375,571197.0625,595616.875,HI,765473,1127405,test_ood,571197.0625,15665.78125,586862.84375,False,False,15665.78125,30798.3125,601995.375,False
test_ood_test_ood_000373_01,test_ood_000373,278,source_like,0,1,test_ood_000373_t0_c1,big,big_1,1,1.4,0.98,277,70082.23,70082.2265625,71828.671875,85849.03125,89752.875,99385.34375,HI,765473,1127405,test_ood,89752.875,15665.78125,105418.65625,True,True,15665.78125,30798.3125,120551.1875,True
test_ood_test_ood_000373_20,test_ood_000373,506,middle,2,6,test_ood_000373_t2_c6,little,little_0,0,0.6,0.8,505,753640.75,753640.75,622052.875,671841.8125,686671.875,712403.625,HI,765473,1127405,test_ood,686671.875,15665.78125,702337.65625,False,False,15665.78125,30798.3125,717470.1875,False
test_ood_test_ood_000373_08,test_ood_000373,705,sink_like,1,1,test_ood_000373_t1_c1,little,little_1,1,0.9,0.86,704,448015.25,448015.25,419662.75,455031.40625,465030.375,486141.0,HI,765473,1127405,test_ood,465030.375,15665.78125,480696.15625,True,True,15665.78125,30798.3125,495828.6875,True
test_ood_test_ood_000373_02,test_ood_000373,278,source_like,0,2,test_ood_000373_t0_c2,little,little_0,1,0.9,0.86,277,162325.92,162325.921875,161346.34375,179164.09375,184500.625,196989.921875,HI,765473,1127405,test_ood,184500.625,15665.78125,200166.40625,True,True,15665.78125,30798.3125,215298.9375,True
test_ood_test_ood_000373_09,test_ood_000373,705,sink_like,1,2,test_ood_000373_t1_c2,big,big_1,2,1.8,1.06,704,253018.75,253018.75,219989.125,240752.484375,246934.984375,260973.3125,HI,765473,1127405,test_ood,246934.984375,15665.78125,262600.765625,False,True,15665.78125,30798.3125,277733.296875,True
test_ood_test_ood_000373_16,test_ood_000373,506,middle,2,2,test_ood_000373_t2_c2,little,little_1,2,1.2,0.93,505,409718.5,409718.5,320696.09375,348125.375,355921.125,373261.75,HI,765473,1127405,test_ood,355921.125,15665.78125,371586.90625,False,False,15665.78125,30798.3125,386719.4375,False
test_ood_test_ood_000373_11,test_ood_000373,705,sink_like,1,4,test_ood_000373_t1_c4,big,big_0,3,2.2,1.15,704,252262.75,252262.75,216031.5,236635.625,242808.75,256822.828125,HI,765473,1127405,test_ood,242808.75,15665.78125,258474.53125,False,True,15665.78125,30798.3125,273607.0625,True
test_ood_test_ood_000373_10,test_ood_000373,705,sink_like,1,3,test_ood_000373_t1_c3,little,little_1,2,1.2,0.93,704,364019.78,364019.78125,341534.4375,370604.0,378829.90625,396992.0625,HI,765473,1127405,test_ood,378829.90625,15665.78125,394495.6875,True,True,15665.78125,30798.3125,409628.21875,True
test_ood_test_ood_000373_17,test_ood_000373,506,middle,2,3,test_ood_000373_t2_c3,big,big_1,3,2.2,1.15,505,298101.25,298101.25,227174.859375,248437.453125,254782.6875,269142.46875,HI,765473,1127405,test_ood,254782.6875,15665.78125,270448.46875,False,False,15665.78125,30798.3125,285581.0,False
test_ood_test_ood_000373_19,test_ood_000373,506,middle,2,5,test_ood_000373_t2_c5,big,big_1,0,1.0,0.9,505,439312.03,439312.03125,329538.53125,357646.625,365606.375,383288.65625,HI,765473,1127405,test_ood,365606.375,15665.78125,381272.15625,False,False,15665.78125,30798.3125,396404.6875,False
test_ood_test_ood_000373_15,test_ood_000373,506,middle,2,1,test_ood_000373_t2_c1,big,big_0,2,1.8,1.06,505,325881.4,325881.40625,251198.234375,273880.375,280546.90625,295568.0,HI,765473,1127405,test_ood,280546.90625,15665.78125,296212.6875,False,False,15665.78125,30798.3125,311345.21875,False
test_ood_test_ood_000373_18,test_ood_000373,506,middle,2,4,test_ood_000373_t2_c4,little,little_0,3,1.5,1.0,505,415647.62,415647.625,313272.71875,340200.75,347885.4375,364992.1875,HI,765473,1127405,test_ood,347885.4375,15665.78125,363551.21875,False,False,15665.78125,30798.3125,378683.75,False
test_ood_test_ood_000373_13,test_ood_000373,705,sink_like,1,6,test_ood_000373_t1_c6,big,big_0,0,1.0,0.9,704,420054.7,420054.6875,365116.59375,396139.75,404896.25,424036.3125,HI,765473,1127405,test_ood,404896.25,15665.78125,420562.03125,False,True,15665.78125,30798.3125,435694.5625,True
test_ood_test_ood_000373_12,test_ood_000373,705,sink_like,1,5,test_ood_000373_t1_c5,little,little_0,3,1.5,1.0,704,247844.64,247844.640625,239949.828125,261780.1875,268181.90625,282680.875,HI,765473,1127405,test_ood,268181.90625,15665.78125,283847.6875,True,True,15665.78125,30798.3125,298980.21875,True
