sample_id,graph_id,target_node,target_role,target_index,context_index,context_id,core_type,core_id,dvfs_level,frequency_ghz,voltage_v,local_target_node_index,y_exec_us_raw,y_exec_us,Q50_pred_us,Q90_pred_us,Q95_pred_us,Q99_pred_us,criticality,deadline_us,period_us,split,Qhat_base_us,q_conf_us,C_e_us,raw_covered,calibrated_covered,inflation_us,sliding_q_conf_us,sliding_C_e_us,sliding_covered
test_ood_test_ood_000343_34,test_ood_000343,371,random,4,6,test_ood_000343_t4_c6,big,big_0,2,1.8,1.06,370,193703.33,193703.328125,191948.625,211005.796875,216683.15625,229742.46875,LO,8359015,12374072,test_ood,216683.15625,0.0,216683.15625,True,True,0.0,21157.125,237840.28125,True
test_ood_test_ood_000343_21,test_ood_000343,191,high_degree,3,0,test_ood_000343_t3_c0,little,little_0,2,1.2,0.93,190,441258.3,441258.3125,452853.25,491582.28125,502687.9375,525444.5625,LO,8359015,12374072,test_ood,502687.9375,0.0,502687.9375,True,True,0.0,21157.125,523845.0625,True
test_ood_test_ood_000343_31,test_ood_000343,371,random,4,3,test_ood_000343_t4_c3,little,little_1,0,0.6,0.8,370,607294.1,607294.125,609261.0,658013.625,672456.375,697738.25,LO,8359015,12374072,test_ood,672456.375,0.0,672456.375,True,True,0.0,21157.125,693613.5,True
test_ood_test_ood_000343_23,test_ood_000343,191,high_degree,3,2,test_ood_000343_t3_c2,little,little_0,3,1.5,1.0,190,318056.88,318056.875,308041.6875,334545.625,342119.75,359009.0625,LO,8359015,12374072,test_ood,342119.75,0.0,342119.75,True,True,0.0,21157.125,363276.875,True
test_ood_test_ood_000343_24,test_ood_000343,191,high_degree,3,3,test_ood_000343_t3_c3,big,big_0,0,1.0,0.9,190,426289.5,426289.5,402019.0625,436165.84375,445823.875,466453.5,LO,8359015,12374072,test_ood,445823.875,0.0,445823.875,True,True,0.0,21157.125,466981.0,True
test_ood_test_ood_000343_25,test_ood_000343,191,high_degree,3,4,test_ood_000343_t3_c4,little,little_0,0,0.6,0.8,190,814671.75,814671.75,822056.25,892900.25,913610.4375,951631.6875,LO,8359015,12374072,test_ood,913610.4375,0.0,913610.4375,True,True,0.0,21157.125,934767.5625,True
test_ood_test_ood_000343_27,test_ood_000343,191,high_degree,3,6,test_ood_000343_t3_c6,little,little_1,1,0.9,0.86,190,544683.94,544683.9375,540585.1875,585919.125,599137.25,624190.875,LO,8359015,12374072,test_ood,599137.25,0.0,599137.25,True,True,0.0,21157.125,620294.375,True
test_ood_test_ood_000343_28,test_ood_000343,371,random,4,0,test_ood_000343_t4_c0,big,big_0,3,2.2,1.15,370,144877.53,144877.53125,143998.28125,160315.078125,164986.25,176232.65625,LO,8359015,12374072,test_ood,164986.25,0.0,164986.25,True,True,0.0,21157.125,186143.375,True
test_ood_test_ood_000343_29,test_ood_000343,371,random,4,1,test_ood_000343_t4_c1,little,little_0,3,1.5,1.0,370,221620.25,221620.25,237566.59375,259239.921875,265604.09375,280018.75,LO,8359015,12374072,test_ood,265604.09375,0.0,265604.09375,True,True,0.0,21157.125,286761.21875,True
test_ood_test_ood_000343_30,test_ood_000343,371,random,4,2,test_ood_000343_t4_c2,big,big_1,0,1.0,0.9,370,252991.78,252991.78125,271909.78125,295845.0625,302759.75,318338.4375,LO,8359015,12374072,test_ood,302759.75,0.0,302759.75,True,True,0.0,21157.125,323916.875,True
test_ood_test_ood_000343_32,test_ood_000343,371,random,4,4,test_ood_000343_t4_c4,big,big_0,1,1.4,0.98,370,235569.66,235569.65625,238038.296875,259805.890625,266215.28125,280712.34375,LO,8359015,12374072,test_ood,266215.28125,0.0,266215.28125,True,True,0.0,21157.125,287372.40625,True
test_ood_test_ood_000343_26,test_ood_000343,191,high_degree,3,5,test_ood_000343_t3_c5,big,big_1,1,1.4,0.98,190,283549.75,283549.75,281499.03125,306100.15625,313197.21875,329128.75,LO,8359015,12374072,test_ood,313197.21875,0.0,313197.21875,True,True,0.0,21157.125,334354.34375,True
test_ood_test_ood_000343_33,test_ood_000343,371,random,4,5,test_ood_000343_t4_c5,little,little_1,1,0.9,0.86,370,413021.03,413021.03125,414874.625,450022.8125,459981.46875,481046.1875,LO,8359015,12374072,test_ood,459981.46875,0.0,459981.46875,True,True,0.0,21157.125,481138.59375,True
test_ood_test_ood_000343_35,test_ood_000343,15,diverse_fill_1,5,0,test_ood_000343_t5_c0,little,little_0,3,1.5,1.0,14,77412.4,77412.3984375,88489.34375,103077.359375,107114.59375,117227.609375,LO,8359015,12374072,test_ood,107114.59375,0.0,107114.59375,True,True,0.0,21157.125,128271.71875,True
test_ood_test_ood_000343_22,test_ood_000343,191,high_degree,3,1,test_ood_000343_t3_c1,big,big_1,3,2.2,1.15,190,226885.38,226885.375,235219.21875,256953.6875,263409.375,277998.0625,LO,8359015,12374072,test_ood,263409.375,0.0,263409.375,True,True,0.0,21157.125,284566.5,True
test_ood_test_ood_000343_37,test_ood_000343,15,diverse_fill_1,5,2,test_ood_000343_t5_c2,little,little_0,0,0.6,0.8,14,163592.66,163592.65625,170248.0,189256.125,195064.890625,208498.578125,LO,8359015,12374072,test_ood,195064.890625,0.0,195064.890625,True,True,0.0,21157.125,216222.015625,True
test_ood_test_ood_000343_38,test_ood_000343,15,diverse_fill_1,5,3,test_ood_000343_t5_c3,big,big_1,1,1.4,0.98,14,57718.41,57718.41015625,63628.5,77254.6875,81142.90625,90619.9375,LO,8359015,12374072,test_ood,81142.90625,0.0,81142.90625,True,True,0.0,21157.125,102300.03125,True
test_ood_test_ood_000343_39,test_ood_000343,15,diverse_fill_1,5,4,test_ood_000343_t5_c4,little,little_0,1,0.9,0.86,14,133411.06,133411.0625,139618.953125,156218.375,161096.5625,172772.4375,LO,8359015,12374072,test_ood,161096.5625,0.0,161096.5625,True,True,0.0,21157.125,182253.6875,True
test_ood_test_ood_000343_40,test_ood_000343,15,diverse_fill_1,5,5,test_ood_000343_t5_c5,big,big_1,2,1.8,1.06,14,50022.035,50022.03515625,57852.390625,71220.90625,75091.9375,84430.703125,LO,8359015,12374072,test_ood,75091.9375,0.0,75091.9375,True,True,0.0,21157.125,96249.0625,True
test_ood_test_ood_000343_41,test_ood_000343,15,diverse_fill_1,5,6,test_ood_000343_t5_c6,little,little_0,2,1.2,0.93,14,94363.36,94363.359375,105392.875,120514.34375,124729.515625,135251.875,LO,8359015,12374072,test_ood,124729.515625,0.0,124729.515625,True,True,0.0,21157.125,145886.640625,True
test_ood_test_ood_000343_36,test_ood_000343,15,diverse_fill_1,5,1,test_ood_000343_t5_c1,big,big_1,0,1.0,0.9,14,74150.76,74150.7578125,83526.28125,98085.4375,102159.6875,112298.90625,LO,8359015,12374072,test_ood,102159.6875,0.0,102159.6875,True,True,0.0,21157.125,123316.8125,True
test_ood_test_ood_000392_08,test_ood_000392,39,sink_like,1,1,test_ood_000392_t1_c1,big,big_0,1,1.4,0.98,38,297217.94,297217.9375,298913.46875,324762.90625,332163.40625,348715.6875,LO,8841455,13058613,test_ood,332163.40625,0.0,332163.40625,True,True,0.0,21157.125,353320.53125,True
test_ood_test_ood_000392_07,test_ood_000392,39,sink_like,1,0,test_ood_000392_t1_c0,little,little_1,0,0.6,0.8,38,589542.3,589542.3125,608444.25,656661.25,670890.9375,695847.75,LO,8841455,13058613,test_ood,670890.9375,0.0,670890.9375,True,True,0.0,21157.125,692048.0625,True
test_ood_test_ood_000392_06,test_ood_000392,5,source_like,0,6,test_ood_000392_t0_c6,big,big_0,3,2.2,1.15,4,21264.332,21264.33203125,23756.390625,36344.5,40400.953125,49436.859375,LO,8841455,13058613,test_ood,40400.953125,0.0,40400.953125,True,True,0.0,21157.125,61558.078125,True
test_ood_test_ood_000392_10,test_ood_000392,39,sink_like,1,3,test_ood_000392_t1_c3,big,big_0,2,1.8,1.06,38,197431.03,197431.03125,194175.96875,213403.75,219143.71875,232322.734375,LO,8841455,13058613,test_ood,219143.71875,0.0,219143.71875,True,True,0.0,21157.125,240300.84375,True
test_ood_test_ood_000392_03,test_ood_000392,5,source_like,0,3,test_ood_000392_t0_c3,little,little_0,1,0.9,0.86,4,72025.13,72025.1328125,70710.40625,85180.53125,89384.4375,99592.890625,LO,8841455,13058613,test_ood,89384.4375,0.0,89384.4375,True,True,0.0,21157.125,110541.5625,True
test_ood_test_ood_000392_02,test_ood_000392,5,source_like,0,2,test_ood_000392_t0_c2,big,big_1,1,1.4,0.98,4,29935.191,29935.19140625,28184.40625,40617.328125,44511.921875,53310.125,LO,8841455,13058613,test_ood,44511.921875,0.0,44511.921875,True,True,0.0,21157.125,65669.046875,True
test_ood_test_ood_000392_09,test_ood_000392,39,sink_like,1,2,test_ood_000392_t1_c2,little,little_0,1,0.9,0.86,38,483928.53,483928.53125,478604.0,518984.84375,530559.0625,553806.0,LO,8841455,13058613,test_ood,530559.0625,0.0,530559.0625,True,True,0.0,21157.125,551716.1875,True
test_ood_test_ood_000392_04,test_ood_000392,5,source_like,0,4,test_ood_000392_t0_c4,big,big_0,2,1.8,1.06,4,24817.041,24817.041015625,25794.8125,38201.75,42121.40625,50930.125,LO,8841455,13058613,test_ood,42121.40625,0.0,42121.40625,True,True,0.0,21157.125,63278.53125,True
test_ood_test_ood_000392_00,test_ood_000392,5,source_like,0,0,test_ood_000392_t0_c0,big,big_1,0,1.0,0.9,4,43592.758,43592.7578125,36110.03125,48650.15625,52482.3125,61325.375,LO,8841455,13058613,test_ood,52482.3125,0.0,52482.3125,True,True,0.0,21157.125,73639.4375,True
test_ood_test_ood_000392_19,test_ood_000392,380,middle,2,5,test_ood_000392_t2_c5,little,little_1,3,1.5,1.0,379,206243.78,206243.78125,208716.4375,228728.25,234687.25,248280.78125,LO,8841455,13058613,test_ood,234687.25,0.0,234687.25,True,True,0.0,21157.125,255844.375,True
test_ood_test_ood_000392_12,test_ood_000392,39,sink_like,1,5,test_ood_000392_t1_c5,big,big_1,3,2.2,1.15,38,168415.03,168415.03125,168216.15625,185933.59375,191153.28125,203377.125,LO,8841455,13058613,test_ood,191153.28125,0.0,191153.28125,True,True,0.0,21157.125,212310.40625,True
test_ood_test_ood_000392_13,test_ood_000392,39,sink_like,1,6,test_ood_000392_t1_c6,little,little_1,3,1.5,1.0,38,329296.6,329296.59375,326103.96875,354052.03125,362001.65625,379624.9375,LO,8841455,13058613,test_ood,362001.65625,0.0,362001.65625,True,True,0.0,21157.125,383158.78125,True
test_ood_test_ood_000392_14,test_ood_000392,380,middle,2,0,test_ood_000392_t2_c0,big,big_1,1,1.4,0.98,379,154851.83,154851.828125,148642.46875,165249.03125,170046.796875,181516.9375,LO,8841455,13058613,test_ood,170046.796875,0.0,170046.796875,True,True,0.0,21157.125,191203.921875,True
test_ood_test_ood_000392_01,test_ood_000392,5,source_like,0,1,test_ood_000392_t0_c1,little,little_1,0,0.6,0.8,4,107907.586,107907.5859375,96520.203125,111862.203125,116302.375,127260.140625,LO,8841455,13058613,test_ood,116302.375,0.0,116302.375,True,True,0.0,21157.125,137459.5,True
test_ood_test_ood_000392_15,test_ood_000392,380,middle,2,1,test_ood_000392_t2_c1,little,little_1,1,0.9,0.86,379,356342.9,356342.90625,362071.0625,392691.53125,401326.71875,420206.6875,LO,8841455,13058613,test_ood,401326.71875,0.0,401326.71875,True,True,0.0,21157.125,422483.84375,True
test_ood_test_ood_000392_16,test_ood_000392,380,middle,2,2,test_ood_000392_t2_c2,big,big_0,2,1.8,1.06,379,122665.81,122665.8125,123520.015625,138949.40625,143265.0,153918.21875,LO,8841455,13058613,test_ood,143265.0,0.0,143265.0,True,True,0.0,21157.125,164422.125,True
test_ood_test_ood_000392_17,test_ood_000392,380,middle,2,3,test_ood_000392_t2_c3,little,little_1,2,1.2,0.93,379,287700.3,287700.3125,276410.625,300609.03125,307593.40625,323277.8125,LO,8841455,13058613,test_ood,307593.40625,0.0,307593.40625,True,True,0.0,21157.125,328750.53125,True
test_ood_test_ood_000392_18,test_ood_000392,380,middle,2,4,test_ood_000392_t2_c4,big,big_1,3,2.2,1.15,379,116446.84,116446.84375,113902.0625,129034.71875,133215.09375,143650.9375,LO,8841455,13058613,test_ood,133215.09375,0.0,133215.09375,True,True,0.0,21157.125,154372.21875,True
test_ood_test_ood_000392_11,test_ood_000392,39,sink_like,1,4,test_ood_000392_t1_c4,little,little_1,2,1.2,0.93,38,362347.38,362347.375,345385.78125,374775.65625,383089.6875,401412.53125,LO,8841455,13058613,test_ood,383089.6875,0.0,383089.6875,True,True,0.0,21157.125,404246.8125,True
test_ood_test_ood_000392_21,test_ood_000392,587,high_degree,3,0,test_ood_000392_t3_c0,little,little_1,1,0.9,0.86,586,283763.1,283763.09375,270027.46875,293772.03125,300614.375,316060.1875,LO,8841455,13058613,test_ood,300614.375,0.0,300614.375,True,True,0.0,21157.125,321771.5,True
test_ood_test_ood_000392_05,test_ood_000392,5,source_like,0,5,test_ood_000392_t0_c5,little,little_0,2,1.2,0.93,4,57638.996,57638.99609375,54143.984375,67678.234375,71669.96875,81137.265625,LO,8841455,13058613,test_ood,71669.96875,0.0,71669.96875,True,True,0.0,21157.125,92827.09375,True
test_ood_test_ood_000392_20,test_ood_000392,380,middle,2,6,test_ood_000392_t2_c6,big,big_0,0,1.0,0.9,379,230562.45,230562.453125,222228.03125,243122.671875,249341.125,263454.8125,LO,8841455,13058613,test_ood,249341.125,0.0,249341.125,True,True,0.0,21157.125,270498.25,True
test_ood_test_ood_000392_23,test_ood_000392,587,high_degree,3,2,test_ood_000392_t3_c2,little,little_0,2,1.2,0.93,586,244939.97,244939.96875,233213.125,254566.234375,260824.25,275038.4375,LO,8841455,13058613,test_ood,260824.25,0.0,260824.25,True,True,0.0,21157.125,281981.375,True
test_ood_test_ood_000392_26,test_ood_000392,587,high_degree,3,5,test_ood_000392_t3_c5,big,big_1,0,1.0,0.9,586,282913.53,282913.53125,255553.1875,278351.46875,284968.40625,299929.375,LO,8841455,13058613,test_ood,284968.40625,0.0,284968.40625,True,True,0.0,21157.125,306125.53125,True
test_ood_test_ood_000392_31,test_ood_000392,282,communication_heavy,4,3,test_ood_000392_t4_c3,little,little_0,3,1.5,1.0,281,413138.72,413138.71875,365771.59375,397016.78125,405862.28125,425135.78125,LO,8841455,13058613,test_ood,405862.28125,0.0,405862.28125,False,False,0.0,21157.125,427019.40625,True
test_ood_test_ood_000392_24,test_ood_000392,587,high_degree,3,3,test_ood_000392_t3_c3,big,big_0,3,2.2,1.15,586,162966.72,162966.71875,144369.625,160787.0,165472.9375,176762.59375,LO,8841455,13058613,test_ood,165472.9375,0.0,165472.9375,True,True,0.0,21157.125,186630.0625,True
test_ood_test_ood_000392_25,test_ood_000392,587,high_degree,3,4,test_ood_000392_t3_c4,little,little_0,3,1.5,1.0,586,213697.05,213697.046875,212337.15625,232437.28125,238377.328125,251945.1875,LO,8841455,13058613,test_ood,238377.328125,0.0,238377.328125,True,True,0.0,21157.125,259534.453125,True
test_ood_test_ood_000392_27,test_ood_000392,587,high_degree,3,6,test_ood_000392_t3_c6,little,little_0,0,0.6,0.8,586,467692.94,467692.9375,418196.96875,452263.46875,461758.5,481909.21875,LO,8841455,13058613,test_ood,461758.5,0.0,461758.5,False,False,0.0,21157.125,482915.625,True
test_ood_test_ood_000392_28,test_ood_000392,282,communication_heavy,4,0,test_ood_000392_t4_c0,big,big_0,2,1.8,1.06,281,269996.25,269996.25,241476.859375,263517.25,270010.28125,284683.25,LO,8841455,13058613,test_ood,270010.28125,0.0,270010.28125,True,True,0.0,21157.125,291167.40625,True
test_ood_test_ood_000392_30,test_ood_000392,282,communication_heavy,4,2,test_ood_000392_t4_c2,big,big_0,3,2.2,1.15,281,240886.73,240886.734375,212616.65625,232983.609375,239076.546875,252936.765625,LO,8841455,13058613,test_ood,239076.546875,0.0,239076.546875,False,False,0.0,21157.125,260233.671875,True
test_ood_test_ood_000392_32,test_ood_000392,282,communication_heavy,4,4,test_ood_000392_t4_c4,big,big_1,0,1.0,0.9,281,374303.8,374303.8125,348110.3125,377759.53125,386137.0625,404603.4375,LO,8841455,13058613,test_ood,386137.0625,0.0,386137.0625,True,True,0.0,21157.125,407294.1875,True
test_ood_test_ood_000392_36,test_ood_000392,17,random,5,1,test_ood_000392_t5_c1,big,big_1,3,2.2,1.15,16,47953.508,47953.5078125,46325.875,59132.53125,62901.78125,71815.265625,LO,8841455,13058613,test_ood,62901.78125,0.0,62901.78125,True,True,0.0,21157.125,84058.90625,True
test_ood_test_ood_000392_29,test_ood_000392,282,communication_heavy,4,1,test_ood_000392_t4_c1,little,little_0,2,1.2,0.93,281,344292.75,344292.75,317740.09375,344975.40625,352721.4375,369961.78125,LO,8841455,13058613,test_ood,352721.4375,0.0,352721.4375,True,True,0.0,21157.125,373878.5625,True
test_ood_test_ood_000392_35,test_ood_000392,17,random,5,0,test_ood_000392_t5_c0,little,little_1,2,1.2,0.93,16,100246.94,100246.9375,104092.25,119190.1875,123372.4375,133838.46875,LO,8841455,13058613,test_ood,123372.4375,0.0,123372.4375,True,True,0.0,21157.125,144529.5625,True
test_ood_test_ood_000392_33,test_ood_000392,282,communication_heavy,4,5,test_ood_000392_t4_c5,little,little_1,0,0.6,0.8,281,683069.3,683069.3125,609874.6875,658814.5,673343.375,698773.625,LO,8841455,13058613,test_ood,673343.375,0.0,673343.375,False,False,0.0,21157.125,694500.5,True
test_ood_test_ood_000392_34,test_ood_000392,282,communication_heavy,4,6,test_ood_000392_t4_c6,big,big_1,1,1.4,0.98,281,262604.7,262604.6875,235172.328125,256717.53125,263042.84375,277394.375,LO,8841455,13058613,test_ood,263042.84375,0.0,263042.84375,True,True,0.0,21157.125,284199.96875,True
test_ood_test_ood_000392_41,test_ood_000392,17,random,5,6,test_ood_000392_t5_c6,little,little_1,1,0.9,0.86,16,147610.12,147610.125,145643.90625,162606.8125,167626.53125,179564.5625,LO,8841455,13058613,test_ood,167626.53125,0.0,167626.53125,True,True,0.0,21157.125,188783.65625,True
test_ood_test_ood_000392_40,test_ood_000392,17,random,5,5,test_ood_000392_t5_c5,big,big_0,1,1.4,0.98,16,63638.17,63638.171875,63985.96875,77629.09375,81497.609375,90936.953125,LO,8841455,13058613,test_ood,81497.609375,0.0,81497.609375,True,True,0.0,21157.125,102654.734375,True
test_ood_test_ood_000392_22,test_ood_000392,587,high_degree,3,1,test_ood_000392_t3_c1,big,big_0,2,1.8,1.06,586,109416.5,109416.5,112832.234375,127804.796875,131945.140625,142297.125,LO,8841455,13058613,test_ood,131945.140625,0.0,131945.140625,True,True,0.0,21157.125,153102.265625,True
test_ood_test_ood_000392_39,test_ood_000392,17,random,5,4,test_ood_000392_t5_c4,little,little_1,0,0.6,0.8,16,192475.67,192475.671875,200991.53125,221934.0,228391.875,243121.53125,LO,8841455,13058613,test_ood,228391.875,0.0,228391.875,True,True,0.0,21157.125,249549.0,True
test_ood_test_ood_000392_38,test_ood_000392,17,random,5,3,test_ood_000392_t5_c3,big,big_0,0,1.0,0.9,16,87817.23,87817.2265625,90157.140625,104977.25,109104.171875,119411.40625,LO,8841455,13058613,test_ood,109104.171875,0.0,109104.171875,True,True,0.0,21157.125,130261.296875,True
test_ood_test_ood_000392_37,test_ood_000392,17,random,5,2,test_ood_000392_t5_c2,little,little_0,3,1.5,1.0,16,82214.875,82214.875,84472.78125,98909.03125,102893.421875,112866.328125,LO,8841455,13058613,test_ood,102893.421875,0.0,102893.421875,True,True,0.0,21157.125,124050.546875,True
test_ood_test_ood_000427_07,test_ood_000427,10,sink_like,1,0,test_ood_000427_t1_c0,big,big_1,2,1.8,1.06,9,113654.86,113654.859375,109559.265625,124476.28125,128592.078125,138905.8125,LO,23033584,24180320,test_ood,128592.078125,0.0,128592.078125,True,True,0.0,21157.125,149749.203125,True
test_ood_test_ood_000427_00,test_ood_000427,3,source_like,0,0,test_ood_000427_t0_c0,little,little_1,1,0.9,0.86,2,220009.05,220009.046875,197132.5,216838.203125,222811.40625,236438.546875,LO,23033584,24180320,test_ood,222811.40625,0.0,222811.40625,True,True,0.0,21157.125,243968.53125,True
test_ood_test_ood_000427_01,test_ood_000427,3,source_like,0,1,test_ood_000427_t0_c1,big,big_1,2,1.8,1.06,2,76440.36,76440.359375,67057.296875,80751.40625,84601.28125,94062.171875,LO,23033584,24180320,test_ood,84601.28125,0.0,84601.28125,True,True,0.0,21157.125,105758.40625,True
test_ood_test_ood_000427_02,test_ood_000427,3,source_like,0,2,test_ood_000427_t0_c2,little,little_1,2,1.2,0.93,2,162595.88,162595.875,158269.78125,175296.546875,180274.734375,192040.78125,LO,23033584,24180320,test_ood,180274.734375,0.0,180274.734375,True,True,0.0,21157.125,201431.859375,True
test_ood_test_ood_000427_03,test_ood_000427,3,source_like,0,3,test_ood_000427_t0_c3,big,big_0,3,2.2,1.15,2,58085.453,58085.453125,54575.1875,67712.34375,71482.265625,80554.015625,LO,23033584,24180320,test_ood,71482.265625,0.0,71482.265625,True,True,0.0,21157.125,92639.390625,True
test_ood_test_ood_000427_05,test_ood_000427,3,source_like,0,5,test_ood_000427_t0_c5,big,big_1,0,1.0,0.9,2,119639.97,119639.96875,116157.046875,131701.6875,136108.921875,146973.78125,LO,23033584,24180320,test_ood,136108.921875,0.0,136108.921875,True,True,0.0,21157.125,157266.046875,True
test_ood_test_ood_000427_06,test_ood_000427,3,source_like,0,6,test_ood_000427_t0_c6,little,little_0,0,0.6,0.8,2,328813.47,328813.46875,304297.9375,330477.9375,337739.25,354439.90625,LO,23033584,24180320,test_ood,337739.25,0.0,337739.25,True,True,0.0,21157.125,358896.375,True
test_ood_test_ood_000427_19,test_ood_000427,491,middle,2,5,test_ood_000427_t2_c5,big,big_1,1,1.4,0.98,490,155142.75,155142.75,158010.5625,175046.03125,180008.765625,191761.6875,LO,23033584,24180320,test_ood,180008.765625,0.0,180008.765625,True,True,0.0,21157.125,201165.890625,True
test_ood_test_ood_000427_08,test_ood_000427,10,sink_like,1,1,test_ood_000427_t1_c1,little,little_1,2,1.2,0.93,9,261337.05,261337.046875,254561.671875,277318.625,283949.875,298912.4375,LO,23033584,24180320,test_ood,283949.875,0.0,283949.875,True,True,0.0,21157.125,305107.0,True
test_ood_test_ood_000427_17,test_ood_000427,491,middle,2,3,test_ood_000427_t2_c3,big,big_1,0,1.0,0.9,490,229484.12,229484.125,245405.453125,267557.34375,274018.65625,288655.0,LO,23033584,24180320,test_ood,274018.65625,0.0,274018.65625,True,True,0.0,21157.125,295175.78125,True
test_ood_test_ood_000427_10,test_ood_000427,10,sink_like,1,3,test_ood_000427_t1_c3,little,little_0,3,1.5,1.0,9,197604.9,197604.90625,178443.8125,196685.9375,202089.484375,214639.421875,LO,23033584,24180320,test_ood,202089.484375,0.0,202089.484375,True,True,0.0,21157.125,223246.609375,True
test_ood_test_ood_000427_11,test_ood_000427,10,sink_like,1,4,test_ood_000427_t1_c4,big,big_1,0,1.0,0.9,9,200787.7,200787.703125,194213.96875,213455.21875,219220.234375,232444.34375,LO,23033584,24180320,test_ood,219220.234375,0.0,219220.234375,True,True,0.0,21157.125,240377.359375,True
test_ood_test_ood_000427_12,test_ood_000427,10,sink_like,1,5,test_ood_000427_t1_c5,little,little_1,0,0.6,0.8,9,503330.3,503330.3125,470931.5625,508184.625,518606.3125,539648.875,LO,23033584,24180320,test_ood,518606.3125,0.0,518606.3125,True,True,0.0,21157.125,539763.4375,True
test_ood_test_ood_000427_13,test_ood_000427,10,sink_like,1,6,test_ood_000427_t1_c6,big,big_0,1,1.4,0.98,9,172006.88,172006.875,160930.046875,178205.5,183257.984375,195180.0625,LO,23033584,24180320,test_ood,183257.984375,0.0,183257.984375,True,True,0.0,21157.125,204415.109375,True
test_ood_test_ood_000427_14,test_ood_000427,491,middle,2,0,test_ood_000427_t2_c0,little,little_1,2,1.2,0.93,490,244132.19,244132.1875,267843.21875,291448.875,298268.8125,313633.28125,LO,23033584,24180320,test_ood,298268.8125,0.0,298268.8125,True,True,0.0,21157.125,319425.9375,True
test_ood_test_ood_000427_15,test_ood_000427,491,middle,2,1,test_ood_000427_t2_c1,big,big_0,3,2.2,1.15,490,125413.15,125413.1484375,129061.421875,144748.8125,149140.34375,159928.53125,LO,23033584,24180320,test_ood,149140.34375,0.0,149140.34375,True,True,0.0,21157.125,170297.46875,True
test_ood_test_ood_000427_16,test_ood_000427,491,middle,2,2,test_ood_000427_t2_c2,little,little_0,3,1.5,1.0,490,153255.75,153255.75,168804.40625,186334.03125,191456.78125,203494.96875,LO,23033584,24180320,test_ood,191456.78125,0.0,191456.78125,True,True,0.0,21157.125,212613.90625,True
test_ood_test_ood_000427_09,test_ood_000427,10,sink_like,1,2,test_ood_000427_t1_c2,big,big_1,3,2.2,1.15,9,120353.016,120353.015625,116849.609375,132102.25,136314.28125,146809.0625,LO,23033584,24180320,test_ood,136314.28125,0.0,136314.28125,True,True,0.0,21157.125,157471.40625,True
test_ood_test_ood_000427_18,test_ood_000427,491,middle,2,4,test_ood_000427_t2_c4,little,little_0,0,0.6,0.8,490,263224.8,263224.8125,321531.3125,348972.84375,356657.3125,374004.34375,LO,23033584,24180320,test_ood,356657.3125,0.0,356657.3125,True,True,0.0,21157.125,377814.4375,True
test_ood_test_ood_000427_04,test_ood_000427,3,source_like,0,4,test_ood_000427_t0_c4,little,little_1,3,1.5,1.0,2,141188.42,141188.421875,128455.484375,144148.4375,148551.265625,159358.9375,LO,23033584,24180320,test_ood,148551.265625,0.0,148551.265625,True,True,0.0,21157.125,169708.390625,True
test_ood_test_ood_000427_20,test_ood_000427,491,middle,2,6,test_ood_000427_t2_c6,little,little_1,1,0.9,0.86,490,255947.1,255947.09375,283982.78125,308690.0625,315769.28125,331702.59375,LO,23033584,24180320,test_ood,315769.28125,0.0,315769.28125,True,True,0.0,21157.125,336926.40625,True
test_ood_test_ood_000427_23,test_ood_000427,915,high_degree,3,2,test_ood_000427_t3_c2,big,big_1,0,1.0,0.9,914,197674.67,197674.671875,205716.0625,225485.84375,231355.40625,244785.890625,LO,23033584,24180320,test_ood,231355.40625,0.0,231355.40625,True,True,0.0,21157.125,252512.53125,True
test_ood_test_ood_000427_31,test_ood_000427,197,communication_heavy,4,3,test_ood_000427_t4_c3,big,big_1,1,1.4,0.98,196,222786.83,222786.828125,212761.84375,233038.796875,239069.625,252813.21875,LO,23033584,24180320,test_ood,239069.625,0.0,239069.625,True,True,0.0,21157.125,260226.75,True
test_ood_test_ood_000427_41,test_ood_000427,692,random,5,6,test_ood_000427_t5_c6,big,big_1,3,2.2,1.15,691,104833.68,104833.6796875,124760.78125,140299.140625,144623.46875,155305.34375,LO,23033584,24180320,test_ood,144623.46875,0.0,144623.46875,True,True,0.0,21157.125,165780.59375,True
test_ood_test_ood_000427_28,test_ood_000427,197,communication_heavy,4,0,test_ood_000427_t4_c0,little,little_0,3,1.5,1.0,196,298841.88,298841.875,277652.25,301985.53125,309021.84375,324802.625,LO,23033584,24180320,test_ood,309021.84375,0.0,309021.84375,True,True,0.0,21157.125,330178.96875,True
test_ood_test_ood_000427_27,test_ood_000427,915,high_degree,3,6,test_ood_000427_t3_c6,big,big_0,2,1.8,1.06,914,121397.14,121397.140625,132781.046875,148588.640625,153044.6875,163933.8125,LO,23033584,24180320,test_ood,153044.6875,0.0,153044.6875,True,True,0.0,21157.125,174201.8125,True
test_ood_test_ood_000427_26,test_ood_000427,915,high_degree,3,5,test_ood_000427_t3_c5,little,little_0,1,0.9,0.86,914,279238.4,279238.40625,298683.28125,324438.5,331784.8125,348251.625,LO,23033584,24180320,test_ood,331784.8125,0.0,331784.8125,True,True,0.0,21157.125,352941.9375,True
